shift_date,hospital_id,ward_id,shift,shift_type_id,start_dt,end_dt,employee_id,tag_id
7/02/2023,4,3,18,3,7/02/2023 23:00,8/02/2023 7:00,833,1
7/02/2023,4,6,18,3,7/02/2023 23:00,8/02/2023 7:00,1300,1
7/02/2023,4,9,18,3,7/02/2023 23:00,8/02/2023 7:00,612,1
7/02/2023,4,12,18,3,7/02/2023 23:00,8/02/2023 7:00,1640,1
7/02/2023,4,15,18,3,7/02/2023 23:00,8/02/2023 7:00,1673,1
7/02/2023,4,3,19,3,7/02/2023 23:00,8/02/2023 7:00,1414,1
7/02/2023,4,6,19,3,7/02/2023 23:00,8/02/2023 7:00,712,4
7/02/2023,4,9,19,3,7/02/2023 23:00,8/02/2023 7:00,942,3
7/02/2023,4,12,19,3,7/02/2023 23:00,8/02/2023 7:00,1288,4
7/02/2023,4,15,19,3,7/02/2023 23:00,8/02/2023 7:00,200,1
7/02/2023,4,3,20,3,7/02/2023 23:00,8/02/2023 7:00,487,1
7/02/2023,4,6,20,3,7/02/2023 23:00,8/02/2023 7:00,1594,1
7/02/2023,4,9,20,3,7/02/2023 23:00,8/02/2023 7:00,891,1
7/02/2023,4,12,20,3,7/02/2023 23:00,8/02/2023 7:00,177,1
7/02/2023,4,15,20,3,7/02/2023 23:00,8/02/2023 7:00,665,1
7/02/2023,4,3,21,3,7/02/2023 23:00,8/02/2023 7:00,1128,1
7/02/2023,4,6,21,3,7/02/2023 23:00,8/02/2023 7:00,61,3
7/02/2023,4,9,21,3,7/02/2023 23:00,8/02/2023 7:00,1402,1
7/02/2023,4,12,21,3,7/02/2023 23:00,8/02/2023 7:00,1462,1
7/02/2023,4,15,21,3,7/02/2023 23:00,8/02/2023 7:00,1770,1
7/02/2023,4,3,22,3,7/02/2023 23:00,8/02/2023 7:00,1528,1
7/02/2023,4,6,22,3,7/02/2023 23:00,8/02/2023 7:00,1030,3
7/02/2023,4,9,22,3,7/02/2023 23:00,8/02/2023 7:00,1262,1
7/02/2023,4,12,22,3,7/02/2023 23:00,8/02/2023 7:00,880,1
7/02/2023,4,15,22,3,7/02/2023 23:00,8/02/2023 7:00,345,4
7/02/2023,4,3,23,3,7/02/2023 23:00,8/02/2023 7:00,796,1
7/02/2023,4,6,23,3,7/02/2023 23:00,8/02/2023 7:00,508,1
7/02/2023,4,9,23,3,7/02/2023 23:00,8/02/2023 7:00,716,1
7/02/2023,4,12,23,3,7/02/2023 23:00,8/02/2023 7:00,965,2
7/02/2023,4,15,23,3,7/02/2023 23:00,8/02/2023 7:00,1372,1
7/02/2023,4,3,24,3,7/02/2023 23:00,8/02/2023 7:00,1094,1
7/02/2023,4,6,24,3,7/02/2023 23:00,8/02/2023 7:00,1575,3
7/02/2023,4,9,24,3,7/02/2023 23:00,8/02/2023 7:00,941,1
7/02/2023,4,12,24,3,7/02/2023 23:00,8/02/2023 7:00,258,1
7/02/2023,4,15,24,3,7/02/2023 23:00,8/02/2023 7:00,1557,1
7/02/2023,4,3,25,3,7/02/2023 23:00,8/02/2023 7:00,290,1
7/02/2023,4,6,25,3,7/02/2023 23:00,8/02/2023 7:00,1147,4
7/02/2023,4,9,25,3,7/02/2023 23:00,8/02/2023 7:00,393,1
7/02/2023,4,12,25,3,7/02/2023 23:00,8/02/2023 7:00,1180,1
7/02/2023,4,15,25,3,7/02/2023 23:00,8/02/2023 7:00,77,4
7/02/2023,4,3,26,3,7/02/2023 23:00,8/02/2023 7:00,1642,1
7/02/2023,4,6,26,3,7/02/2023 23:00,8/02/2023 7:00,55,1
7/02/2023,4,9,26,3,7/02/2023 23:00,8/02/2023 7:00,1446,2
7/02/2023,4,12,26,3,7/02/2023 23:00,8/02/2023 7:00,884,3
7/02/2023,4,15,26,3,7/02/2023 23:00,8/02/2023 7:00,976,5
7/02/2023,4,3,27,3,7/02/2023 23:00,8/02/2023 7:00,1358,1
7/02/2023,4,6,27,3,7/02/2023 23:00,8/02/2023 7:00,105,1
7/02/2023,4,9,27,3,7/02/2023 23:00,8/02/2023 7:00,1154,1
7/02/2023,4,12,27,3,7/02/2023 23:00,8/02/2023 7:00,399,1
7/02/2023,4,15,27,3,7/02/2023 23:00,8/02/2023 7:00,347,1
8/02/2023,1,1,1,1,8/02/2023 7:00,8/02/2023 15:00,186,1
8/02/2023,1,4,1,1,8/02/2023 7:00,8/02/2023 15:00,1367,1
8/02/2023,1,7,1,1,8/02/2023 7:00,8/02/2023 15:00,229,5
8/02/2023,1,10,1,1,8/02/2023 7:00,8/02/2023 15:00,717,1
8/02/2023,1,1,2,1,8/02/2023 7:00,8/02/2023 15:00,786,1
8/02/2023,1,4,2,1,8/02/2023 7:00,8/02/2023 15:00,648,1
8/02/2023,1,7,2,1,8/02/2023 7:00,8/02/2023 15:00,278,1
8/02/2023,1,10,2,1,8/02/2023 7:00,8/02/2023 15:00,968,3
8/02/2023,1,1,3,1,8/02/2023 7:00,8/02/2023 15:00,110,1
8/02/2023,1,4,3,1,8/02/2023 7:00,8/02/2023 15:00,367,1
8/02/2023,1,7,3,1,8/02/2023 7:00,8/02/2023 15:00,854,1
8/02/2023,1,10,3,1,8/02/2023 7:00,8/02/2023 15:00,1764,2
8/02/2023,1,1,4,1,8/02/2023 7:00,8/02/2023 15:00,1388,1
8/02/2023,1,4,4,1,8/02/2023 7:00,8/02/2023 15:00,817,3
8/02/2023,1,7,4,1,8/02/2023 7:00,8/02/2023 15:00,1553,1
8/02/2023,1,10,4,1,8/02/2023 7:00,8/02/2023 15:00,1617,1
8/02/2023,1,1,5,1,8/02/2023 7:00,8/02/2023 15:00,653,1
8/02/2023,1,4,5,1,8/02/2023 7:00,8/02/2023 15:00,900,1
8/02/2023,1,7,5,1,8/02/2023 7:00,8/02/2023 15:00,607,3
8/02/2023,1,10,5,1,8/02/2023 7:00,8/02/2023 15:00,315,1
8/02/2023,1,1,6,1,8/02/2023 7:00,8/02/2023 15:00,159,1
8/02/2023,1,4,6,1,8/02/2023 7:00,8/02/2023 15:00,1023,1
8/02/2023,1,7,6,1,8/02/2023 7:00,8/02/2023 15:00,1004,4
8/02/2023,1,10,6,1,8/02/2023 7:00,8/02/2023 15:00,1318,1
8/02/2023,1,1,7,1,8/02/2023 7:00,8/02/2023 15:00,464,4
8/02/2023,1,4,7,1,8/02/2023 7:00,8/02/2023 15:00,1527,2
8/02/2023,1,7,7,1,8/02/2023 7:00,8/02/2023 15:00,469,4
8/02/2023,1,10,7,1,8/02/2023 7:00,8/02/2023 15:00,1050,1
8/02/2023,1,1,8,1,8/02/2023 7:00,8/02/2023 15:00,1423,1
8/02/2023,1,4,8,1,8/02/2023 7:00,8/02/2023 15:00,184,1
8/02/2023,1,7,8,1,8/02/2023 7:00,8/02/2023 15:00,239,1
8/02/2023,1,10,8,1,8/02/2023 7:00,8/02/2023 15:00,1600,1
8/02/2023,1,1,9,1,8/02/2023 7:00,8/02/2023 15:00,1291,1
8/02/2023,1,4,9,1,8/02/2023 7:00,8/02/2023 15:00,291,1
8/02/2023,1,7,9,1,8/02/2023 7:00,8/02/2023 15:00,158,5
8/02/2023,1,10,9,1,8/02/2023 7:00,8/02/2023 15:00,808,1
8/02/2023,1,1,10,1,8/02/2023 7:00,8/02/2023 15:00,1768,1
8/02/2023,1,4,10,1,8/02/2023 7:00,8/02/2023 15:00,1681,1
8/02/2023,1,7,10,1,8/02/2023 7:00,8/02/2023 15:00,1042,1
8/02/2023,1,10,10,1,8/02/2023 7:00,8/02/2023 15:00,171,1
8/02/2023,1,1,11,1,8/02/2023 7:00,8/02/2023 15:00,736,5
8/02/2023,1,4,11,1,8/02/2023 7:00,8/02/2023 15:00,616,1
8/02/2023,1,7,11,1,8/02/2023 7:00,8/02/2023 15:00,746,2
8/02/2023,1,10,11,1,8/02/2023 7:00,8/02/2023 15:00,111,1
8/02/2023,1,1,12,1,8/02/2023 7:00,8/02/2023 15:00,421,1
8/02/2023,1,4,12,1,8/02/2023 7:00,8/02/2023 15:00,323,1
8/02/2023,1,7,12,1,8/02/2023 7:00,8/02/2023 15:00,417,2
8/02/2023,1,10,12,1,8/02/2023 7:00,8/02/2023 15:00,525,1
8/02/2023,1,1,13,1,8/02/2023 7:00,8/02/2023 15:00,1006,4
8/02/2023,1,4,13,1,8/02/2023 7:00,8/02/2023 15:00,1304,1
8/02/2023,1,7,13,1,8/02/2023 7:00,8/02/2023 15:00,217,1
8/02/2023,1,10,13,1,8/02/2023 7:00,8/02/2023 15:00,827,1
8/02/2023,1,1,14,1,8/02/2023 7:00,8/02/2023 15:00,1094,1
8/02/2023,1,4,14,1,8/02/2023 7:00,8/02/2023 15:00,834,3
8/02/2023,1,7,14,1,8/02/2023 7:00,8/02/2023 15:00,251,1
8/02/2023,1,10,14,1,8/02/2023 7:00,8/02/2023 15:00,859,1
8/02/2023,1,1,15,1,8/02/2023 7:00,8/02/2023 15:00,30,1
8/02/2023,1,4,15,1,8/02/2023 7:00,8/02/2023 15:00,1134,1
8/02/2023,1,7,15,1,8/02/2023 7:00,8/02/2023 15:00,1448,1
8/02/2023,1,10,15,1,8/02/2023 7:00,8/02/2023 15:00,838,1
8/02/2023,1,1,16,1,8/02/2023 7:00,8/02/2023 15:00,194,3
8/02/2023,1,4,16,1,8/02/2023 7:00,8/02/2023 15:00,1079,1
8/02/2023,1,7,16,1,8/02/2023 7:00,8/02/2023 15:00,1602,1
8/02/2023,1,10,16,1,8/02/2023 7:00,8/02/2023 15:00,770,2
8/02/2023,1,1,17,1,8/02/2023 7:00,8/02/2023 15:00,1484,1
8/02/2023,1,4,17,1,8/02/2023 7:00,8/02/2023 15:00,320,1
8/02/2023,1,7,17,1,8/02/2023 7:00,8/02/2023 15:00,658,5
8/02/2023,1,10,17,1,8/02/2023 7:00,8/02/2023 15:00,1110,1
8/02/2023,1,1,18,1,8/02/2023 7:00,8/02/2023 15:00,1427,1
8/02/2023,1,4,18,1,8/02/2023 7:00,8/02/2023 15:00,584,1
8/02/2023,1,7,18,1,8/02/2023 7:00,8/02/2023 15:00,407,1
8/02/2023,1,10,18,1,8/02/2023 7:00,8/02/2023 15:00,893,1
8/02/2023,1,1,19,1,8/02/2023 7:00,8/02/2023 15:00,188,1
8/02/2023,1,4,19,1,8/02/2023 7:00,8/02/2023 15:00,601,1
8/02/2023,1,7,19,1,8/02/2023 7:00,8/02/2023 15:00,1246,1
8/02/2023,1,10,19,1,8/02/2023 7:00,8/02/2023 15:00,707,1
8/02/2023,1,1,20,1,8/02/2023 7:00,8/02/2023 15:00,1436,1
8/02/2023,1,4,20,1,8/02/2023 7:00,8/02/2023 15:00,249,1
8/02/2023,1,7,20,1,8/02/2023 7:00,8/02/2023 15:00,373,1
8/02/2023,1,10,20,1,8/02/2023 7:00,8/02/2023 15:00,13,1
8/02/2023,1,1,21,1,8/02/2023 7:00,8/02/2023 15:00,959,1
8/02/2023,1,4,21,1,8/02/2023 7:00,8/02/2023 15:00,865,5
8/02/2023,1,7,21,1,8/02/2023 7:00,8/02/2023 15:00,1250,1
8/02/2023,1,10,21,1,8/02/2023 7:00,8/02/2023 15:00,1573,1
8/02/2023,1,1,22,1,8/02/2023 7:00,8/02/2023 15:00,105,5
8/02/2023,1,4,22,1,8/02/2023 7:00,8/02/2023 15:00,1072,1
8/02/2023,1,7,22,1,8/02/2023 7:00,8/02/2023 15:00,1348,1
8/02/2023,1,10,22,1,8/02/2023 7:00,8/02/2023 15:00,1777,1
8/02/2023,1,1,23,1,8/02/2023 7:00,8/02/2023 15:00,252,3
8/02/2023,1,4,23,1,8/02/2023 7:00,8/02/2023 15:00,289,1
8/02/2023,1,7,23,1,8/02/2023 7:00,8/02/2023 15:00,346,1
8/02/2023,1,10,23,1,8/02/2023 7:00,8/02/2023 15:00,553,1
8/02/2023,1,1,24,1,8/02/2023 7:00,8/02/2023 15:00,1671,1
8/02/2023,1,4,24,1,8/02/2023 7:00,8/02/2023 15:00,1214,1
8/02/2023,1,7,24,1,8/02/2023 7:00,8/02/2023 15:00,191,4
8/02/2023,1,10,24,1,8/02/2023 7:00,8/02/2023 15:00,487,4
8/02/2023,1,1,25,1,8/02/2023 7:00,8/02/2023 15:00,116,1
8/02/2023,1,4,25,1,8/02/2023 7:00,8/02/2023 15:00,189,1
8/02/2023,1,7,25,1,8/02/2023 7:00,8/02/2023 15:00,1555,1
8/02/2023,1,10,25,1,8/02/2023 7:00,8/02/2023 15:00,468,1
8/02/2023,1,1,26,1,8/02/2023 7:00,8/02/2023 15:00,1392,1
8/02/2023,1,4,26,1,8/02/2023 7:00,8/02/2023 15:00,1426,1
8/02/2023,1,7,26,1,8/02/2023 7:00,8/02/2023 15:00,898,5
8/02/2023,1,10,26,1,8/02/2023 7:00,8/02/2023 15:00,335,1
8/02/2023,1,1,27,1,8/02/2023 7:00,8/02/2023 15:00,728,5
8/02/2023,1,4,27,1,8/02/2023 7:00,8/02/2023 15:00,1393,2
8/02/2023,1,7,27,1,8/02/2023 7:00,8/02/2023 15:00,750,1
8/02/2023,1,10,27,1,8/02/2023 7:00,8/02/2023 15:00,366,2
8/02/2023,1,2,1,2,8/02/2023 15:00,8/02/2023 23:00,1780,5
8/02/2023,1,5,1,2,8/02/2023 15:00,8/02/2023 23:00,645,3
8/02/2023,1,8,1,2,8/02/2023 15:00,8/02/2023 23:00,1398,1
8/02/2023,1,2,2,2,8/02/2023 15:00,8/02/2023 23:00,762,1
8/02/2023,1,5,2,2,8/02/2023 15:00,8/02/2023 23:00,760,1
8/02/2023,1,8,2,2,8/02/2023 15:00,8/02/2023 23:00,589,1
8/02/2023,1,2,3,2,8/02/2023 15:00,8/02/2023 23:00,680,1
8/02/2023,1,5,3,2,8/02/2023 15:00,8/02/2023 23:00,628,1
8/02/2023,1,8,3,2,8/02/2023 15:00,8/02/2023 23:00,1342,1
8/02/2023,1,2,4,2,8/02/2023 15:00,8/02/2023 23:00,1781,1
8/02/2023,1,5,4,2,8/02/2023 15:00,8/02/2023 23:00,1363,1
8/02/2023,1,8,4,2,8/02/2023 15:00,8/02/2023 23:00,961,1
8/02/2023,1,2,5,2,8/02/2023 15:00,8/02/2023 23:00,340,1
8/02/2023,1,5,5,2,8/02/2023 15:00,8/02/2023 23:00,1375,1
8/02/2023,1,8,5,2,8/02/2023 15:00,8/02/2023 23:00,1086,1
8/02/2023,1,2,6,2,8/02/2023 15:00,8/02/2023 23:00,587,1
8/02/2023,1,5,6,2,8/02/2023 15:00,8/02/2023 23:00,946,1
8/02/2023,1,8,6,2,8/02/2023 15:00,8/02/2023 23:00,212,1
8/02/2023,1,2,7,2,8/02/2023 15:00,8/02/2023 23:00,271,1
8/02/2023,1,5,7,2,8/02/2023 15:00,8/02/2023 23:00,1710,1
8/02/2023,1,8,7,2,8/02/2023 15:00,8/02/2023 23:00,747,1
8/02/2023,1,2,8,2,8/02/2023 15:00,8/02/2023 23:00,308,1
8/02/2023,1,5,8,2,8/02/2023 15:00,8/02/2023 23:00,1624,1
8/02/2023,1,8,8,2,8/02/2023 15:00,8/02/2023 23:00,9,1
8/02/2023,1,2,9,2,8/02/2023 15:00,8/02/2023 23:00,1661,1
8/02/2023,1,5,9,2,8/02/2023 15:00,8/02/2023 23:00,378,1
8/02/2023,1,8,9,2,8/02/2023 15:00,8/02/2023 23:00,227,1
8/02/2023,1,2,10,2,8/02/2023 15:00,8/02/2023 23:00,980,1
8/02/2023,1,5,10,2,8/02/2023 15:00,8/02/2023 23:00,752,3
8/02/2023,1,8,10,2,8/02/2023 15:00,8/02/2023 23:00,515,1
8/02/2023,1,2,11,2,8/02/2023 15:00,8/02/2023 23:00,1021,1
8/02/2023,1,5,11,2,8/02/2023 15:00,8/02/2023 23:00,754,1
8/02/2023,1,8,11,2,8/02/2023 15:00,8/02/2023 23:00,1540,3
8/02/2023,1,2,12,2,8/02/2023 15:00,8/02/2023 23:00,1757,1
8/02/2023,1,5,12,2,8/02/2023 15:00,8/02/2023 23:00,1528,1
8/02/2023,1,8,12,2,8/02/2023 15:00,8/02/2023 23:00,419,1
8/02/2023,1,2,13,2,8/02/2023 15:00,8/02/2023 23:00,1459,1
8/02/2023,1,5,13,2,8/02/2023 15:00,8/02/2023 23:00,165,1
8/02/2023,1,8,13,2,8/02/2023 15:00,8/02/2023 23:00,772,1
8/02/2023,1,2,14,2,8/02/2023 15:00,8/02/2023 23:00,668,1
8/02/2023,1,5,14,2,8/02/2023 15:00,8/02/2023 23:00,1446,1
8/02/2023,1,8,14,2,8/02/2023 15:00,8/02/2023 23:00,511,1
8/02/2023,1,2,15,2,8/02/2023 15:00,8/02/2023 23:00,1099,1
8/02/2023,1,5,15,2,8/02/2023 15:00,8/02/2023 23:00,1585,1
8/02/2023,1,8,15,2,8/02/2023 15:00,8/02/2023 23:00,574,1
8/02/2023,1,2,16,2,8/02/2023 15:00,8/02/2023 23:00,803,1
8/02/2023,1,5,16,2,8/02/2023 15:00,8/02/2023 23:00,1195,2
8/02/2023,1,8,16,2,8/02/2023 15:00,8/02/2023 23:00,928,1
8/02/2023,1,2,17,2,8/02/2023 15:00,8/02/2023 23:00,1049,2
8/02/2023,1,5,17,2,8/02/2023 15:00,8/02/2023 23:00,969,1
8/02/2023,1,8,17,2,8/02/2023 15:00,8/02/2023 23:00,1047,2
8/02/2023,1,2,18,2,8/02/2023 15:00,8/02/2023 23:00,781,1
8/02/2023,1,5,18,2,8/02/2023 15:00,8/02/2023 23:00,237,1
8/02/2023,1,8,18,2,8/02/2023 15:00,8/02/2023 23:00,637,1
8/02/2023,1,2,19,2,8/02/2023 15:00,8/02/2023 23:00,681,1
8/02/2023,1,5,19,2,8/02/2023 15:00,8/02/2023 23:00,507,4
8/02/2023,1,8,19,2,8/02/2023 15:00,8/02/2023 23:00,1131,1
8/02/2023,1,2,20,2,8/02/2023 15:00,8/02/2023 23:00,153,1
8/02/2023,1,5,20,2,8/02/2023 15:00,8/02/2023 23:00,1567,1
8/02/2023,1,8,20,2,8/02/2023 15:00,8/02/2023 23:00,1519,1
8/02/2023,1,2,21,2,8/02/2023 15:00,8/02/2023 23:00,1347,1
8/02/2023,1,5,21,2,8/02/2023 15:00,8/02/2023 23:00,1041,2
8/02/2023,1,8,21,2,8/02/2023 15:00,8/02/2023 23:00,882,1
8/02/2023,1,2,22,2,8/02/2023 15:00,8/02/2023 23:00,1501,1
8/02/2023,1,5,22,2,8/02/2023 15:00,8/02/2023 23:00,369,1
8/02/2023,1,8,22,2,8/02/2023 15:00,8/02/2023 23:00,199,2
8/02/2023,1,2,23,2,8/02/2023 15:00,8/02/2023 23:00,1372,1
8/02/2023,1,5,23,2,8/02/2023 15:00,8/02/2023 23:00,1608,1
8/02/2023,1,8,23,2,8/02/2023 15:00,8/02/2023 23:00,99,1
8/02/2023,1,2,24,2,8/02/2023 15:00,8/02/2023 23:00,687,1
8/02/2023,1,5,24,2,8/02/2023 15:00,8/02/2023 23:00,967,2
8/02/2023,1,8,24,2,8/02/2023 15:00,8/02/2023 23:00,1512,1
8/02/2023,1,2,25,2,8/02/2023 15:00,8/02/2023 23:00,982,5
8/02/2023,1,5,25,2,8/02/2023 15:00,8/02/2023 23:00,1412,1
8/02/2023,1,8,25,2,8/02/2023 15:00,8/02/2023 23:00,38,2
8/02/2023,1,2,26,2,8/02/2023 15:00,8/02/2023 23:00,146,1
8/02/2023,1,5,26,2,8/02/2023 15:00,8/02/2023 23:00,608,5
8/02/2023,1,8,26,2,8/02/2023 15:00,8/02/2023 23:00,1706,1
8/02/2023,1,2,27,2,8/02/2023 15:00,8/02/2023 23:00,1575,1
8/02/2023,1,5,27,2,8/02/2023 15:00,8/02/2023 23:00,1690,5
8/02/2023,1,8,27,2,8/02/2023 15:00,8/02/2023 23:00,1549,1
8/02/2023,1,3,1,3,8/02/2023 23:00,9/02/2023 7:00,79,5
8/02/2023,1,6,1,3,8/02/2023 23:00,9/02/2023 7:00,1089,1
8/02/2023,1,9,1,3,8/02/2023 23:00,9/02/2023 7:00,422,1
8/02/2023,1,3,2,3,8/02/2023 23:00,9/02/2023 7:00,126,1
8/02/2023,1,6,2,3,8/02/2023 23:00,9/02/2023 7:00,1007,1
8/02/2023,1,9,2,3,8/02/2023 23:00,9/02/2023 7:00,119,1
8/02/2023,1,3,3,3,8/02/2023 23:00,9/02/2023 7:00,1359,2
8/02/2023,1,6,3,3,8/02/2023 23:00,9/02/2023 7:00,483,1
8/02/2023,1,9,3,3,8/02/2023 23:00,9/02/2023 7:00,398,1
8/02/2023,1,3,4,3,8/02/2023 23:00,9/02/2023 7:00,708,1
8/02/2023,1,6,4,3,8/02/2023 23:00,9/02/2023 7:00,1289,1
8/02/2023,1,9,4,3,8/02/2023 23:00,9/02/2023 7:00,566,1
8/02/2023,1,3,5,3,8/02/2023 23:00,9/02/2023 7:00,444,1
8/02/2023,1,6,5,3,8/02/2023 23:00,9/02/2023 7:00,1441,5
8/02/2023,1,9,5,3,8/02/2023 23:00,9/02/2023 7:00,318,1
8/02/2023,1,3,6,3,8/02/2023 23:00,9/02/2023 7:00,788,1
8/02/2023,1,6,6,3,8/02/2023 23:00,9/02/2023 7:00,35,1
8/02/2023,1,9,6,3,8/02/2023 23:00,9/02/2023 7:00,930,1
8/02/2023,1,3,7,3,8/02/2023 23:00,9/02/2023 7:00,1565,1
8/02/2023,1,6,7,3,8/02/2023 23:00,9/02/2023 7:00,461,1
8/02/2023,1,9,7,3,8/02/2023 23:00,9/02/2023 7:00,375,3
8/02/2023,1,3,8,3,8/02/2023 23:00,9/02/2023 7:00,115,1
8/02/2023,1,6,8,3,8/02/2023 23:00,9/02/2023 7:00,97,1
8/02/2023,1,9,8,3,8/02/2023 23:00,9/02/2023 7:00,353,3
8/02/2023,1,3,9,3,8/02/2023 23:00,9/02/2023 7:00,167,1
8/02/2023,1,6,9,3,8/02/2023 23:00,9/02/2023 7:00,1432,1
8/02/2023,1,9,9,3,8/02/2023 23:00,9/02/2023 7:00,787,2
8/02/2023,1,3,10,3,8/02/2023 23:00,9/02/2023 7:00,359,1
8/02/2023,1,6,10,3,8/02/2023 23:00,9/02/2023 7:00,313,1
8/02/2023,1,9,10,3,8/02/2023 23:00,9/02/2023 7:00,1761,1
8/02/2023,1,3,11,3,8/02/2023 23:00,9/02/2023 7:00,1259,1
8/02/2023,1,6,11,3,8/02/2023 23:00,9/02/2023 7:00,1737,1
8/02/2023,1,9,11,3,8/02/2023 23:00,9/02/2023 7:00,532,1
8/02/2023,1,3,12,3,8/02/2023 23:00,9/02/2023 7:00,1071,1
8/02/2023,1,6,12,3,8/02/2023 23:00,9/02/2023 7:00,1376,1
8/02/2023,1,9,12,3,8/02/2023 23:00,9/02/2023 7:00,774,4
8/02/2023,1,3,13,3,8/02/2023 23:00,9/02/2023 7:00,665,3
8/02/2023,1,6,13,3,8/02/2023 23:00,9/02/2023 7:00,1183,1
8/02/2023,1,9,13,3,8/02/2023 23:00,9/02/2023 7:00,1586,1
8/02/2023,1,3,14,3,8/02/2023 23:00,9/02/2023 7:00,618,2
8/02/2023,1,6,14,3,8/02/2023 23:00,9/02/2023 7:00,1361,1
8/02/2023,1,9,14,3,8/02/2023 23:00,9/02/2023 7:00,1010,2
8/02/2023,1,3,15,3,8/02/2023 23:00,9/02/2023 7:00,54,1
8/02/2023,1,6,15,3,8/02/2023 23:00,9/02/2023 7:00,1039,5
8/02/2023,1,9,15,3,8/02/2023 23:00,9/02/2023 7:00,1103,1
8/02/2023,1,3,16,3,8/02/2023 23:00,9/02/2023 7:00,242,1
8/02/2023,1,6,16,3,8/02/2023 23:00,9/02/2023 7:00,879,1
8/02/2023,1,9,16,3,8/02/2023 23:00,9/02/2023 7:00,1199,1
8/02/2023,1,3,17,3,8/02/2023 23:00,9/02/2023 7:00,647,1
8/02/2023,1,6,17,3,8/02/2023 23:00,9/02/2023 7:00,22,1
8/02/2023,1,9,17,3,8/02/2023 23:00,9/02/2023 7:00,1238,1
8/02/2023,1,3,18,3,8/02/2023 23:00,9/02/2023 7:00,1073,1
8/02/2023,1,6,18,3,8/02/2023 23:00,9/02/2023 7:00,1745,1
8/02/2023,1,9,18,3,8/02/2023 23:00,9/02/2023 7:00,1660,1
8/02/2023,1,3,19,3,8/02/2023 23:00,9/02/2023 7:00,722,2
8/02/2023,1,6,19,3,8/02/2023 23:00,9/02/2023 7:00,949,1
8/02/2023,1,9,19,3,8/02/2023 23:00,9/02/2023 7:00,567,1
8/02/2023,1,3,20,3,8/02/2023 23:00,9/02/2023 7:00,1326,1
8/02/2023,1,6,20,3,8/02/2023 23:00,9/02/2023 7:00,181,1
8/02/2023,1,9,20,3,8/02/2023 23:00,9/02/2023 7:00,231,4
8/02/2023,1,3,21,3,8/02/2023 23:00,9/02/2023 7:00,1265,1
8/02/2023,1,6,21,3,8/02/2023 23:00,9/02/2023 7:00,1255,1
8/02/2023,1,9,21,3,8/02/2023 23:00,9/02/2023 7:00,112,1
8/02/2023,1,3,22,3,8/02/2023 23:00,9/02/2023 7:00,867,1
8/02/2023,1,6,22,3,8/02/2023 23:00,9/02/2023 7:00,896,1
8/02/2023,1,9,22,3,8/02/2023 23:00,9/02/2023 7:00,18,1
8/02/2023,1,3,23,3,8/02/2023 23:00,9/02/2023 7:00,844,1
8/02/2023,1,6,23,3,8/02/2023 23:00,9/02/2023 7:00,1379,1
8/02/2023,1,9,23,3,8/02/2023 23:00,9/02/2023 7:00,397,1
8/02/2023,1,3,24,3,8/02/2023 23:00,9/02/2023 7:00,91,4
8/02/2023,1,6,24,3,8/02/2023 23:00,9/02/2023 7:00,259,1
8/02/2023,1,9,24,3,8/02/2023 23:00,9/02/2023 7:00,362,1
8/02/2023,1,3,25,3,8/02/2023 23:00,9/02/2023 7:00,1192,1
8/02/2023,1,6,25,3,8/02/2023 23:00,9/02/2023 7:00,1675,1
8/02/2023,1,9,25,3,8/02/2023 23:00,9/02/2023 7:00,209,1
8/02/2023,1,3,26,3,8/02/2023 23:00,9/02/2023 7:00,1262,5
8/02/2023,1,6,26,3,8/02/2023 23:00,9/02/2023 7:00,255,1
8/02/2023,1,9,26,3,8/02/2023 23:00,9/02/2023 7:00,1349,5
8/02/2023,1,3,27,3,8/02/2023 23:00,9/02/2023 7:00,1407,1
8/02/2023,1,6,27,3,8/02/2023 23:00,9/02/2023 7:00,679,1
8/02/2023,1,9,27,3,8/02/2023 23:00,9/02/2023 7:00,588,2
8/02/2023,2,3,1,1,8/02/2023 7:00,8/02/2023 15:00,264,1
8/02/2023,2,6,1,1,8/02/2023 7:00,8/02/2023 15:00,1224,1
8/02/2023,2,9,1,1,8/02/2023 7:00,8/02/2023 15:00,1416,1
8/02/2023,2,12,1,1,8/02/2023 7:00,8/02/2023 15:00,705,1
8/02/2023,2,15,1,1,8/02/2023 7:00,8/02/2023 15:00,1222,1
8/02/2023,2,3,2,1,8/02/2023 7:00,8/02/2023 15:00,1497,1
8/02/2023,2,6,2,1,8/02/2023 7:00,8/02/2023 15:00,1552,3
8/02/2023,2,9,2,1,8/02/2023 7:00,8/02/2023 15:00,1632,5
8/02/2023,2,12,2,1,8/02/2023 7:00,8/02/2023 15:00,233,1
8/02/2023,2,15,2,1,8/02/2023 7:00,8/02/2023 15:00,1322,1
8/02/2023,2,3,3,1,8/02/2023 7:00,8/02/2023 15:00,1226,4
8/02/2023,2,6,3,1,8/02/2023 7:00,8/02/2023 15:00,1515,1
8/02/2023,2,9,3,1,8/02/2023 7:00,8/02/2023 15:00,563,1
8/02/2023,2,12,3,1,8/02/2023 7:00,8/02/2023 15:00,1171,1
8/02/2023,2,15,3,1,8/02/2023 7:00,8/02/2023 15:00,1689,2
8/02/2023,2,3,4,1,8/02/2023 7:00,8/02/2023 15:00,1649,1
